GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
06095252314,2013-2014,middle,288,27,21,0
06095252313,2013-2014,middle,288,27,19,2
06095252310,2013-2014,middle,,,,
06095252311,2013-2014,middle,14,0,1,0
06095250103,2013-2014,middle,261,20,13,2
06095250604,2013-2014,middle,88,7,7,0
06095250605,2013-2014,middle,14,0,12,1
06095250105,2013-2014,middle,212,33,25,0
06095250104,2013-2014,middle,43,5,4,0
06095250106,2013-2014,middle,3,0,0,0
06095251804,2013-2014,middle,116,10,3,1
06095251803,2013-2014,middle,215,18,14,3
06095253106,2013-2014,middle,310,62,27,2
06095251903,2013-2014,middle,232,21,10,1
06095251902,2013-2014,middle,187,17,16,1
06095251901,2013-2014,middle,333,34,18,2
06095251702,2013-2014,middle,174,15,25,3
06095251600,2013-2014,middle,153,14,4,0
06095251500,2013-2014,middle,210,18,4,0
06095251400,2013-2014,middle,336,40,25,1
06095251300,2013-2014,middle,100,9,14,1
06095251200,2013-2014,middle,118,4,21,0
06095251000,2013-2014,middle,214,18,2,0
06095252105,2013-2014,middle,56,6,13,0
06095250900,2013-2014,middle,42,5,0,0
06095250300,2013-2014,middle,162,9,18,0
06095252106,2013-2014,middle,147,24,27,0
06095252107,2013-2014,middle,137,13,12,0
06095252108,2013-2014,middle,84,7,13,0
06095252104,2013-2014,middle,3,0,0,0
06095252102,2013-2014,middle,298,17,19,2
06095252103,2013-2014,middle,230,25,41,1
06095252000,2013-2014,middle,162,11,30,3
06095253300,2013-2014,middle,151,7,10,0
06095251701,2013-2014,middle,263,30,13,1
06095251100,2013-2014,middle,77,9,10,0
06095250701,2013-2014,middle,55,6,7,0
06095250601,2013-2014,middle,189,28,23,3
06095250502,2013-2014,middle,127,8,9,0
06095250501,2013-2014,middle,98,9,5,0
06095250400,2013-2014,middle,170,17,16,0
06095250200,2013-2014,middle,265,22,14,1
06095253107,2013-2014,middle,330,47,23,0
06095253108,2013-2014,middle,262,28,20,3
06095253105,2013-2014,middle,253,23,27,6
06095253000,2013-2014,middle,,,,
06095252909,2013-2014,middle,119,18,8,0
06095253203,2013-2014,middle,261,37,13,1
06095253201,2013-2014,middle,53,3,6,1
06095253101,2013-2014,middle,317,31,23,2
06095252910,2013-2014,middle,185,22,10,1
06095252904,2013-2014,middle,260,32,23,1
06095252903,2013-2014,middle,13,0,5,0
06095253500,2013-2014,middle,387,29,27,12
06095252705,2013-2014,middle,236,22,20,1
06095252704,2013-2014,middle,229,26,7,1
06095252908,2013-2014,middle,304,50,9,1
06095252608,2013-2014,middle,105,14,12,1
06095252607,2013-2014,middle,66,10,4,0
06095252606,2013-2014,middle,122,11,10,0
06095252605,2013-2014,middle,202,22,8,2
06095252604,2013-2014,middle,133,11,11,1
06095252502,2013-2014,middle,41,3,3,0
06095252501,2013-2014,middle,98,10,8,0
06095252401,2013-2014,middle,159,27,29,3
06095252707,2013-2014,middle,220,16,26,0
06095252706,2013-2014,middle,159,17,3,0
06095252703,2013-2014,middle,330,46,9,1
06095252702,2013-2014,middle,213,20,20,0
06095252402,2013-2014,middle,241,23,11,2
06095252306,2013-2014,middle,121,15,4,0
06095252305,2013-2014,middle,163,17,4,1
06095251802,2013-2014,middle,41,1,1,0
06095252202,2013-2014,middle,232,21,9,1
06095252201,2013-2014,middle,24,1,5,0
06095253402,2013-2014,middle,303,29,29,9
06085509201,2014-2015,middle,302,61,42,0
06085510500,2014-2015,middle,64,11,11,0
06085509401,2014-2015,middle,65,7,3,0
06085509303,2014-2015,middle,87,12,6,0
06085503306,2014-2015,middle,34,0,0,0
06085503211,2014-2015,middle,104,5,7,0
06085503504,2014-2015,middle,107,4,3,1
06085503601,2014-2015,middle,26,1,1,0
06085512022,2014-2015,middle,70,6,2,1
06085512017,2014-2015,middle,220,20,6,0
06085512026,2014-2015,middle,98,10,4,0
06085512020,2014-2015,middle,266,36,19,1
06085512023,2014-2015,middle,182,21,15,3
06085512024,2014-2015,middle,196,27,14,1
06085509106,2014-2015,middle,379,64,26,0
06085509109,2014-2015,middle,279,39,79,0
06085509102,2014-2015,middle,302,46,41,1
06085510002,2014-2015,middle,10,0,2,0
06097150701,2014-2015,middle,327,35,39,1
06097152501,2014-2015,middle,231,37,28,1
06097152400,2014-2015,middle,26,0,7,1
06097152300,2014-2015,middle,103,17,7,1
06097152202,2014-2015,middle,206,24,21,0
06097151700,2014-2015,middle,371,40,39,2
06097151502,2014-2015,middle,274,35,32,5
06097153403,2014-2015,middle,197,17,11,0
06097151504,2014-2015,middle,70,5,15,1
06097154302,2014-2015,middle,103,3,7,2
06097153704,2014-2015,middle,67,5,4,1
06097153705,2014-2015,middle,109,6,12,0
06097152701,2014-2015,middle,107,12,8,3
06097151307,2014-2015,middle,93,12,15,1
06097151306,2014-2015,middle,117,13,15,2
06097150702,2014-2015,middle,46,8,7,1
06097150901,2014-2015,middle,152,6,13,0
06097150602,2014-2015,middle,48,6,9,1
06085509500,2014-2015,middle,151,22,5,0
06085509600,2014-2015,middle,118,24,37,0
06085509801,2014-2015,middle,245,37,21,2
06085509802,2014-2015,middle,71,6,4,1
06085509901,2014-2015,middle,5,0,0,0
06085510200,2014-2015,middle,7,0,0,0
06085503315,2014-2015,middle,264,23,20,3
06085503322,2014-2015,middle,86,8,6,0
06085503321,2014-2015,middle,25,4,0,0
06085503511,2014-2015,middle,58,2,5,0
06085511907,2014-2015,middle,23,1,0,0
06085512025,2014-2015,middle,51,7,7,0
06085512027,2014-2015,middle,94,6,12,0
06085512030,2014-2015,middle,35,4,0,0
06085512031,2014-2015,middle,91,5,7,1
06085512034,2014-2015,middle,71,8,8,0
06085509105,2014-2015,middle,513,83,72,3
06085501900,2014-2015,middle,103,21,10,0
06085511702,2014-2015,middle,2,0,0,0
06085509108,2014-2015,middle,261,29,37,1
06085509107,2014-2015,middle,193,32,12,4
06097150601,2014-2015,middle,67,8,1,0
06097151311,2014-2015,middle,186,25,27,4
06097151301,2014-2015,middle,115,8,13,1
06097151401,2014-2015,middle,323,27,42,3
06097151204,2014-2015,middle,108,7,7,0
06097151308,2014-2015,middle,120,21,18,2
06097151309,2014-2015,middle,100,12,19,0
06097151201,2014-2015,middle,192,18,20,1
06097151100,2014-2015,middle,180,19,22,2
06097151000,2014-2015,middle,141,9,10,3
06097151203,2014-2015,middle,102,13,14,1
06097150800,2014-2015,middle,170,11,23,2
06097150603,2014-2015,middle,211,30,24,0
06097153903,2014-2015,middle,117,13,10,2
06097154000,2014-2015,middle,65,6,7,2
06085508003,2014-2015,middle,82,8,13,1
06085509304,2014-2015,middle,163,22,29,3
06085509404,2014-2015,middle,226,34,45,2
06085509700,2014-2015,middle,254,50,26,1
06085503110,2014-2015,middle,9,1,0,0
06085503113,2014-2015,middle,31,1,1,0
06085503602,2014-2015,middle,3,0,0,0
06085503506,2014-2015,middle,52,1,0,0
06085503105,2014-2015,middle,13,3,0,0
06085503712,2014-2015,middle,41,6,1,0
06085504307,2014-2015,middle,178,20,15,0
06085502910,2014-2015,middle,49,3,3,0
06085512029,2014-2015,middle,117,7,3,0
06085512602,2014-2015,middle,35,0,1,0
06085503304,2014-2015,middle,143,11,7,0
06085512035,2014-2015,middle,80,12,1,0
06085512100,2014-2015,middle,41,1,7,0
06085512200,2014-2015,middle,60,4,3,0
06085512305,2014-2015,middle,83,4,13,0
06085512308,2014-2015,middle,32,5,4,0
06085509902,2014-2015,middle,62,4,2,0
06085510001,2014-2015,middle,2,0,0,0
06085508704,2014-2015,middle,326,56,62,2
06085511909,2014-2015,middle,11,1,0,0
06085511701,2014-2015,middle,4,0,0,0
06085500100,2014-2015,middle,208,34,7,0
06085511800,2014-2015,middle,105,10,15,1
06085507002,2014-2015,middle,13,3,0,0
06085507001,2014-2015,middle,343,35,51,11
06085511911,2014-2015,middle,101,18,2,2
06085506900,2014-2015,middle,89,7,9,0
06097152201,2014-2015,middle,76,11,7,1
06097153901,2014-2015,middle,118,9,19,1
06097154100,2014-2015,middle,139,13,3,2
06085508004,2014-2015,middle,107,12,16,1
06085508507,2014-2015,middle,377,84,42,3
06085508508,2014-2015,middle,144,18,16,0
06085505009,2014-2015,middle,282,41,28,3
06085509403,2014-2015,middle,81,8,0,0
06085510700,2014-2015,middle,335,48,39,0
06085510801,2014-2015,middle,17,3,13,0
06085510802,2014-2015,middle,54,7,5,0
06085510803,2014-2015,middle,83,7,13,0
06085503707,2014-2015,middle,124,7,1,0
06085503708,2014-2015,middle,48,4,0,0
06085503709,2014-2015,middle,62,2,2,0
06085503802,2014-2015,middle,185,14,6,0
06085503803,2014-2015,middle,168,10,9,1
06085504002,2014-2015,middle,20,0,2,0
06085504901,2014-2015,middle,307,51,70,6
06085505202,2014-2015,middle,114,9,8,0
06085505007,2014-2015,middle,143,12,6,0
06085506601,2014-2015,middle,96,6,6,0
06085505203,2014-2015,middle,154,16,17,0
06085505302,2014-2015,middle,179,18,9,0
06085505008,2014-2015,middle,32,4,4,1
06085505006,2014-2015,middle,30,7,21,1
06085504423,2014-2015,middle,23,0,7,0
06085512032,2014-2015,middle,43,1,3,0
06085512038,2014-2015,middle,312,37,35,0
06085510900,2014-2015,middle,83,13,12,2
06085511100,2014-2015,middle,6,2,0,0
06085511200,2014-2015,middle,1,0,0,0
06085511400,2014-2015,middle,15,3,3,0
06085511000,2014-2015,middle,246,45,33,7
06085504101,2014-2015,middle,93,11,4,0
06085504001,2014-2015,middle,135,7,7,1
06085504102,2014-2015,middle,44,4,2,0
06085504201,2014-2015,middle,123,13,3,0
06085504202,2014-2015,middle,43,2,0,0
06085504308,2014-2015,middle,53,7,1,0
06085504422,2014-2015,middle,45,4,3,0
06085506503,2014-2015,middle,105,8,5,1
06085505304,2014-2015,middle,36,4,9,0
06085505303,2014-2015,middle,173,37,22,0
06085505305,2014-2015,middle,140,16,25,1
06085505402,2014-2015,middle,65,8,3,0
06085505401,2014-2015,middle,460,95,86,5
06085504420,2014-2015,middle,90,12,5,0
06085504417,2014-2015,middle,,,,
06085504322,2014-2015,middle,157,32,44,4
06085511915,2014-2015,middle,23,3,1,0
06085504323,2014-2015,middle,369,54,49,1
06085503902,2014-2015,middle,51,1,1,0
06085503330,2014-2015,middle,,,,
06085500400,2014-2015,middle,25,1,1,0
06085500600,2014-2015,middle,101,3,11,0
06085500800,2014-2015,middle,13,1,0,0
06085504314,2014-2015,middle,85,7,2,0
06085504315,2014-2015,middle,155,14,9,1
06085504316,2014-2015,middle,124,20,6,1
06085504317,2014-2015,middle,33,1,4,0
06085505403,2014-2015,middle,580,93,101,6
06085505600,2014-2015,middle,27,0,2,0
06085507100,2014-2015,middle,197,24,24,1
06085507703,2014-2015,middle,21,3,13,0
06085504319,2014-2015,middle,150,12,15,0
06085505700,2014-2015,middle,46,1,0,0
06085500300,2014-2015,middle,266,54,26,0
06085505800,2014-2015,middle,144,16,13,0
06085503903,2014-2015,middle,8,0,0,0
06085503329,2014-2015,middle,,,,
06085503713,2014-2015,middle,1,1,0,0
06085512043,2014-2015,middle,9,0,0,0
06085503337,2014-2015,middle,88,8,0,1
06085503332,2014-2015,middle,30,2,0,0
06085503334,2014-2015,middle,1,0,0,0
06085500901,2014-2015,middle,38,5,2,0
06085500902,2014-2015,middle,2,0,0,0
06085501000,2014-2015,middle,45,0,0,0
06085501200,2014-2015,middle,22,2,2,0
06085501501,2014-2015,middle,43,2,0,0
06085501401,2014-2015,middle,3,0,0,0
06085501502,2014-2015,middle,22,1,0,0
06085504320,2014-2015,middle,16,2,0,0
06085503508,2014-2015,middle,146,8,5,0
06085504410,2014-2015,middle,139,14,13,0
06085504321,2014-2015,middle,146,22,29,0
06085504412,2014-2015,middle,111,6,2,0
06085506203,2014-2015,middle,439,65,44,7
06085505900,2014-2015,middle,289,56,23,2
06085505500,2014-2015,middle,89,15,7,0
06085506101,2014-2015,middle,214,24,29,3
06085506000,2014-2015,middle,197,29,34,0
06085512053,2014-2015,middle,66,6,2,0
06085504504,2014-2015,middle,207,6,35,4
06085503711,2014-2015,middle,116,2,3,0
06085503710,2014-2015,middle,18,0,0,0
06085503117,2014-2015,middle,63,2,1,0
06085512047,2014-2015,middle,111,6,2,0
06085511916,2014-2015,middle,18,2,0,0
06085502604,2014-2015,middle,110,16,8,0
06085503118,2014-2015,middle,160,11,6,0
06085501600,2014-2015,middle,6,0,0,0
06085501700,2014-2015,middle,19,0,0,0
06085501300,2014-2015,middle,18,3,0,0
06085502001,2014-2015,middle,14,0,1,0
06085502002,2014-2015,middle,8,1,0,0
06085504411,2014-2015,middle,122,15,7,0
06085504415,2014-2015,middle,39,2,0,0
06085504416,2014-2015,middle,55,2,6,0
06085504311,2014-2015,middle,96,21,20,1
06085506301,2014-2015,middle,51,6,1,0
06085506102,2014-2015,middle,253,54,29,1
06085506103,2014-2015,middle,131,19,11,1
06085506202,2014-2015,middle,383,39,25,4
06085506204,2014-2015,middle,232,32,18,0
06085503108,2014-2015,middle,213,26,53,3
06085503333,2014-2015,middle,30,4,0,0
06085503123,2014-2015,middle,2,0,1,0
06085501402,2014-2015,middle,59,4,3,0
06085502301,2014-2015,middle,67,4,11,1
06085503121,2014-2015,middle,34,2,1,0
06085503122,2014-2015,middle,3,0,0,0
06085501101,2014-2015,middle,142,20,8,1
06085501102,2014-2015,middle,14,2,0,0
06085502101,2014-2015,middle,186,19,3,1
06085502102,2014-2015,middle,152,14,10,2
06085502400,2014-2015,middle,219,22,19,1
06085502601,2014-2015,middle,86,8,14,1
06085502701,2014-2015,middle,158,14,18,1
06085502800,2014-2015,middle,121,6,9,0
06085506302,2014-2015,middle,241,25,13,0
06085506401,2014-2015,middle,157,26,51,8
06085506304,2014-2015,middle,172,14,12,1
06085506305,2014-2015,middle,128,10,5,0
06085506502,2014-2015,middle,317,54,29,0
06085506402,2014-2015,middle,74,7,7,0
06085509202,2014-2015,middle,194,34,24,5
06085506605,2014-2015,middle,89,6,6,0
06085507206,2014-2015,middle,8,1,0,0
06085507301,2014-2015,middle,130,5,9,0
06085507302,2014-2015,middle,33,3,7,0
06085507401,2014-2015,middle,7,0,0,0
06085507402,2014-2015,middle,21,1,2,0
06085507500,2014-2015,middle,12,1,0,1
06085500500,2014-2015,middle,122,15,24,0
06085508101,2014-2015,middle,7,1,2,1
06085507701,2014-2015,middle,11,0,1,1
06085507702,2014-2015,middle,,,,
06085507600,2014-2015,middle,13,2,1,0
06085504318,2014-2015,middle,101,8,4,0
06085502302,2014-2015,middle,41,2,0,0
06085512506,2014-2015,middle,94,4,19,1
06085512505,2014-2015,middle,91,10,23,0
06085512508,2014-2015,middle,117,12,9,0
06085502901,2014-2015,middle,99,7,8,1
06085502902,2014-2015,middle,166,16,19,0
06085502906,2014-2015,middle,237,19,13,0
06085502903,2014-2015,middle,56,4,5,0
06085506501,2014-2015,middle,35,2,1,0
06085506606,2014-2015,middle,188,12,13,2
06085506701,2014-2015,middle,84,10,6,0
06085506703,2014-2015,middle,192,20,15,2
06085506802,2014-2015,middle,166,15,10,0
06085506803,2014-2015,middle,202,11,16,0
06085503218,2014-2015,middle,47,2,0,0
06085503204,2014-2015,middle,12,0,0,0
06085503210,2014-2015,middle,92,2,4,0
06085503312,2014-2015,middle,60,5,0,0
06085511500,2014-2015,middle,289,41,29,4
06085500200,2014-2015,middle,162,25,34,1
06085505301,2014-2015,middle,111,11,5,1
06085513500,2014-2015,middle,16,0,1,0
06085504505,2014-2015,middle,180,24,87,1
06085512039,2014-2015,middle,172,11,17,0
06085513000,2014-2015,middle,203,35,8,3
06085511705,2014-2015,middle,,,,
06085510600,2014-2015,middle,309,37,33,3
06085503327,2014-2015,middle,96,6,7,1
06085503336,2014-2015,middle,53,1,6,0
06085506702,2014-2015,middle,174,26,21,3
06085507903,2014-2015,middle,1,0,0,0
06085508001,2014-2015,middle,25,1,9,0
06085510400,2014-2015,middle,9,0,1,0
06085510300,2014-2015,middle,9,1,2,0
06085502907,2014-2015,middle,33,2,0,0
06085502908,2014-2015,middle,80,6,11,0
06085502909,2014-2015,middle,113,14,4,1
06085503002,2014-2015,middle,106,11,9,0
06085503001,2014-2015,middle,72,9,2,1
06085504700,2014-2015,middle,31,8,15,1
06085504806,2014-2015,middle,80,10,16,0
06085504803,2014-2015,middle,216,27,42,2
06085504802,2014-2015,middle,290,61,41,1
06085505001,2014-2015,middle,173,21,17,2
06085504805,2014-2015,middle,223,19,12,0
06085505100,2014-2015,middle,122,7,8,0
06097151601,2014-2015,middle,67,17,11,2
06097990100,2014-2015,middle,,,,
06085512312,2014-2015,middle,54,3,9,2
06085511301,2014-2015,middle,102,9,12,0
06085512042,2014-2015,middle,53,3,0,0
06085503331,2014-2015,middle,14,0,1,0
06085512603,2014-2015,middle,6,0,0,0
06085502603,2014-2015,middle,32,1,2,0
06085504418,2014-2015,middle,115,7,4,0
06085504506,2014-2015,middle,130,12,32,2
06085504421,2014-2015,middle,47,5,1,0
06085504413,2014-2015,middle,71,3,10,0
06085504414,2014-2015,middle,15,1,0,0
06085504507,2014-2015,middle,207,11,16,1
06085503003,2014-2015,middle,71,7,4,0
06085503115,2014-2015,middle,244,26,7,0
06085503112,2014-2015,middle,29,0,0,0
06085503116,2014-2015,middle,221,27,41,4
06085503402,2014-2015,middle,27,1,0,0
06085506603,2014-2015,middle,96,8,11,1
06085502201,2014-2015,middle,43,6,2,0
06085507805,2014-2015,middle,415,77,55,3
06085507808,2014-2015,middle,2,0,0,0
06085509302,2014-2015,middle,174,17,28,2
06085508102,2014-2015,middle,13,0,13,1
06085506604,2014-2015,middle,200,15,11,1
06097153804,2014-2015,middle,30,1,0,0
06097153103,2014-2015,middle,140,10,8,0
06097152905,2014-2015,middle,111,13,10,0
06097150305,2014-2015,middle,82,2,3,0
06097154201,2014-2015,middle,83,6,2,0
06097154202,2014-2015,middle,156,8,18,1
06097154303,2014-2015,middle,128,0,0,1
06097154304,2014-2015,middle,75,1,1,0
06097153104,2014-2015,middle,98,5,7,0
06097153806,2014-2015,middle,59,3,12,0
06097153808,2014-2015,middle,103,8,9,1
06097153807,2014-2015,middle,16,1,0,0
06097153809,2014-2015,middle,87,9,4,1
06097152906,2014-2015,middle,182,20,19,2
06085512604,2014-2015,middle,5,0,0,0
06085512310,2014-2015,middle,62,7,4,0
06085512314,2014-2015,middle,43,3,1,0
06085504601,2014-2015,middle,17,1,0,0
06085507205,2014-2015,middle,71,11,8,1
06085512503,2014-2015,middle,78,10,0,0
06085512307,2014-2015,middle,122,11,21,1
06085512309,2014-2015,middle,83,4,10,0
06085503208,2014-2015,middle,97,5,4,0
06085503213,2014-2015,middle,21,0,0,0
06085502702,2014-2015,middle,266,23,32,3
06085503217,2014-2015,middle,102,4,4,0
06085503214,2014-2015,middle,24,1,1,0
06085502500,2014-2015,middle,126,10,5,1
06085507203,2014-2015,middle,181,18,28,1
06085506804,2014-2015,middle,20,1,1,0
06085507806,2014-2015,middle,63,12,11,2
06085508203,2014-2015,middle,34,3,3,2
06085508202,2014-2015,middle,340,69,36,2
06085508204,2014-2015,middle,151,17,18,1
06085508303,2014-2015,middle,6,0,0,0
06085506801,2014-2015,middle,224,22,44,1
06085508304,2014-2015,middle,264,19,16,1
06097150609,2014-2015,middle,62,6,13,1
06097150610,2014-2015,middle,26,2,4,2
06097150607,2014-2015,middle,27,1,2,0
06097151602,2014-2015,middle,28,5,10,0
06097150306,2014-2015,middle,120,8,10,1
06097150611,2014-2015,middle,164,16,24,1
06097150612,2014-2015,middle,95,12,13,0
06097150203,2014-2015,middle,105,8,9,3
06097150204,2014-2015,middle,72,7,9,0
06097151503,2014-2015,middle,,,,
06097153706,2014-2015,middle,123,7,14,0
06085512313,2014-2015,middle,64,0,9,3
06085512509,2014-2015,middle,62,5,1,0
06085512510,2014-2015,middle,131,11,24,1
06085512311,2014-2015,middle,121,5,14,0
06085512036,2014-2015,middle,189,31,43,3
06085503212,2014-2015,middle,28,2,1,0
06085503111,2014-2015,middle,146,12,5,0
06085503207,2014-2015,middle,88,9,7,0
06085503507,2014-2015,middle,36,0,1,0
06085507807,2014-2015,middle,11,0,4,1
06085507904,2014-2015,middle,3,0,0,0
06085507905,2014-2015,middle,122,3,11,0
06085507906,2014-2015,middle,,,,
06085511905,2014-2015,middle,36,3,0,0
06085511910,2014-2015,middle,2,0,0,0
06085511912,2014-2015,middle,12,0,0,0
06085511913,2014-2015,middle,5,1,0,0
06085511914,2014-2015,middle,15,1,0,0
06085512001,2014-2015,middle,36,4,0,0
06085510100,2014-2015,middle,,,,
06085508401,2014-2015,middle,167,23,18,0
06085508403,2014-2015,middle,2,0,0,0
06085504602,2014-2015,middle,63,0,4,0
06085508301,2014-2015,middle,43,10,8,2
06085508404,2014-2015,middle,162,19,18,1
06097152203,2014-2015,middle,158,21,12,1
06097153902,2014-2015,middle,141,5,7,3
06097153006,2014-2015,middle,142,15,15,0
06097152904,2014-2015,middle,196,18,19,0
06097151310,2014-2015,middle,181,16,6,0
06097151305,2014-2015,middle,83,12,3,1
06097150500,2014-2015,middle,153,8,8,1
06097150902,2014-2015,middle,112,10,12,0
06097150304,2014-2015,middle,180,12,15,2
06097150202,2014-2015,middle,140,20,20,2
06085512037,2014-2015,middle,35,4,3,0
06085512045,2014-2015,middle,88,8,3,0
06085512033,2014-2015,middle,193,20,69,0
06085511608,2014-2015,middle,,,,
06085511609,2014-2015,middle,514,62,98,11
06085503509,2014-2015,middle,53,6,4,0
06085503326,2014-2015,middle,5,0,1,0
06085503313,2014-2015,middle,6,0,0,0
06085512005,2014-2015,middle,115,14,5,0
06085502202,2014-2015,middle,140,21,17,0
06085512052,2014-2015,middle,207,33,13,1
06085503804,2014-2015,middle,155,7,3,0
06085508503,2014-2015,middle,484,82,41,8
06085508504,2014-2015,middle,390,41,67,3
06085508505,2014-2015,middle,200,30,46,2
06085508601,2014-2015,middle,112,13,15,0
06085508602,2014-2015,middle,173,11,24,2
06097150303,2014-2015,middle,63,3,1,0
06097150100,2014-2015,middle,67,5,4,0
06097153502,2014-2015,middle,121,10,17,0
06097153801,2014-2015,middle,175,15,16,3
06097153404,2014-2015,middle,108,13,6,1
